Date	Time	Day	Latitude	Longitude	 Altitude	 Distance
10/9/21	22:38:43	2	-27.397856	151.784164	445.179993	8.60404
10/9/21	22:39:42	2	-27.397928	151.784149	437.699982	8.198897
10/9/21	22:40:40	2	-27.397892	151.784302	424.190002	15.593514
10/9/21	22:41:39	2	-27.397898	151.784164	442.319977	13.572387
10/9/21	22:42:38	2	-27.397915	151.784195	429.410004	3.566546
10/9/21	22:43:37	2	-27.397869	151.784134	441.160004	7.887728
10/9/21	22:44:35	2	-27.397888	151.784134	445.5	2.120875
10/9/21	22:45:35	2	-27.397926	151.784164	429.910004	5.202809
10/9/21	22:46:33	2	-27.397879	151.784149	435.660004	5.512022
10/9/21	22:47:32	2	-27.397896	151.784149	430.699982	1.908787
10/9/21	22:48:32	2	-27.39789	151.78418	432.940002	3.079223
10/9/21	22:49:30	2	-27.397955	151.784149	431.029999	7.815045
10/9/21	22:50:28	2	-27.397947	151.784149	443.809998	0.84835
10/9/21	22:51:26	2	-27.397806	151.784195	440.829987	16.332155
10/9/21	22:52:24	2	-27.397951	151.784103	433.319977	18.479771
10/9/21	22:53:22	2	-27.397884	151.784164	437.73999	9.560804
10/9/21	22:54:20	2	-27.397861	151.784164	436.599976	2.54505
10/9/21	22:55:18	2	-27.397873	151.78418	436.48999	1.971932
10/9/21	22:56:17	2	-27.3979	151.784164	432.899994	3.329488
10/9/21	22:57:19	2	-27.397919	151.784241	453.22998	7.824832
10/9/21	22:58:18	2	-27.39789	151.784164	444.919983	8.176224
10/9/21	22:59:16	2	-27.397902	151.784195	440.940002	3.27049
10/9/21	23:00:15	2	-27.397825	151.784164	442.47998	9.002586
10/9/21	23:01:13	2	-27.397913	151.784149	436.429993	9.871637
10/9/21	23:02:11	2	-27.397963	151.784134	427.589996	5.716329
10/9/21	23:03:11	2	-27.397993	151.784088	439.429993	5.651362
10/9/21	23:04:09	2	-27.397902	151.784149	431.759979	11.829774
10/9/21	23:05:07	2	-27.397923	151.784119	446.769989	3.810445
10/9/21	23:06:05	2	-27.397871	151.784317	471.119995	20.403071
10/9/21	23:07:03	2	-27.397903	151.784164	430.199982	15.489324
10/9/21	23:08:01	2	-27.397881	151.784103	431.589996	6.540979
10/9/21	23:09:00	2	-27.397917	151.78421	437.929993	11.288435
10/9/21	23:09:59	2	-27.397909	151.784164	439.889984	4.598092
10/9/21	23:10:59	2	-27.397913	151.78418	438.690002	1.564966
10/9/21	23:11:59	2	-27.397867	151.784164	434.009979	5.308325
10/9/21	23:12:58	2	-27.397877	151.784164	436.459991	1.060437
10/9/21	23:13:56	2	-27.397867	151.78418	450.910004	1.842206
10/9/21	23:14:55	2	-27.39786	151.78418	430.349976	0.84835
10/9/21	23:15:54	2	-27.397858	151.78418	449.849976	0.212087
10/9/21	23:16:52	2	-27.397896	151.784149	437.549988	5.20281
10/9/21	23:17:51	2	-27.397888	151.784134	440.859985	1.728842
10/9/21	23:18:51	2	-27.397938	151.784103	438.529999	6.28363
10/9/21	23:19:50	2	-27.397915	151.784149	434.319977	5.186524
10/9/21	23:20:50	2	-27.397833	151.78418	445.470001	9.604522
10/9/21	23:21:50	2	-27.39789	151.78418	438.079987	6.362625
10/9/21	23:22:48	2	-27.397861	151.78418	448.699982	3.181312
10/9/21	23:23:47	2	-27.397865	151.784134	443.349976	4.539019
10/9/21	23:24:47	2	-27.397837	151.78418	440.690002	5.52662
10/9/21	23:25:45	2	-27.397852	151.78418	449.22998	1.6967
10/9/21	23:26:43	2	-27.3979	151.784164	441.079987	5.512022
10/9/21	23:27:42	2	-27.397926	151.784088	441.940002	8.096059
10/9/21	23:28:40	2	-27.397976	151.784073	442.220001	5.716329
10/9/21	23:29:39	2	-27.397999	151.784134	437.209991	6.540975
10/9/21	23:30:37	2	-27.397947	151.784149	434.529999	5.921184
10/9/21	23:31:35	2	-27.397875	151.784103	433.679993	9.239885
10/9/21	23:32:33	2	-27.397917	151.784119	446.309998	4.903065
10/9/21	23:33:31	2	-27.397902	151.78418	443.519989	6.259865
10/9/21	23:34:30	2	-27.397928	151.784119	442.869995	6.717396
10/9/21	23:35:28	2	-27.39786	151.784164	446.859985	8.872332
10/9/21	23:36:26	2	-27.397886	151.784134	438.25	4.230022
10/9/21	23:37:25	2	-27.397963	151.784134	431.529999	8.4835
10/9/21	23:38:24	2	-27.397873	151.784119	436.849976	10.081292
10/9/21	23:39:23	2	-27.397943	151.784164	439.929993	9.055489
10/9/21	23:40:22	2	-27.397959	151.784103	437.169983	6.259863
10/9/21	23:41:21	2	-27.397993	151.784088	448.599976	4.104031
10/9/21	23:42:20	2	-27.397943	151.78418	437.699982	10.587642
10/9/21	23:43:18	2	-27.397905	151.78418	440.419983	4.24175
10/9/21	23:44:18	2	-27.39786	151.784119	430.410004	7.887728
10/9/21	23:45:16	2	-27.397903	151.784149	433.579987	5.733392
10/9/21	23:46:14	2	-27.398008	151.78418	445.349976	12.047598
10/9/21	23:47:13	2	-27.397959	151.784164	432.819977	5.716329
10/9/21	23:48:13	2	-27.397938	151.78418	437.429993	2.777032
10/9/21	23:49:13	2	-27.397917	151.784149	442.399994	3.810445
10/9/21	23:50:15	2	-27.397964	151.784119	440	6.098358
10/9/21	23:51:17	2	-27.3979	151.784164	430.599976	8.510047
10/9/21	23:52:17	2	-27.397923	151.784195	431.949982	3.943863
10/9/21	23:53:16	2	-27.397989	151.784164	426.329987	8.011156
10/9/21	23:54:17	2	-27.397909	151.78418	441.279999	9.03415
10/9/21	23:55:18	2	-27.397877	151.784149	448.919983	4.698545
10/9/21	23:56:20	2	-27.397902	151.784119	446.769989	4.083943
10/9/21	23:57:22	2	-27.397877	151.784164	436.509979	5.293824
10/9/21	23:58:21	2	-27.397923	151.784119	445.5	6.806752
10/9/21	23:59:23	2	-27.39793	151.784149	445.299988	3.129932
11/9/21	0:00:56	3	-27.397919	151.784134	443.149994	1.971932
11/9/21	0:01:56	3	-27.397886	151.784149	443.529999	3.907523
11/9/21	0:02:54	3	-27.397907	151.784103	435.339996	5.085811
11/9/21	0:03:52	3	-27.397923	151.784119	438.919983	2.268917
11/9/21	0:04:50	3	-27.397888	151.784149	445.619995	4.863194
11/9/21	0:05:48	3	-27.39785	151.784103	437.97998	6.198001
11/9/21	0:06:46	3	-27.397947	151.784134	434.559998	11.228207
11/9/21	0:07:45	3	-27.397873	151.784134	440.099976	8.271412
11/9/21	0:08:43	3	-27.397905	151.784164	440.949982	4.698545
11/9/21	0:09:43	3	-27.397924	151.784073	425.539978	9.28381
11/9/21	0:10:43	3	-27.397877	151.784119	438.429993	6.966775
11/9/21	0:11:42	3	-27.397909	151.784149	445.019989	4.698545
11/9/21	0:12:40	3	-27.397959	151.784134	443.569977	5.716329
11/9/21	0:13:40	3	-27.397951	151.784119	443.660004	1.728841
11/9/21	0:14:39	3	-27.397976	151.784119	437.329987	2.757137
11/9/21	0:15:38	3	-27.39784	151.784149	431.849976	15.356644
11/9/21	0:16:38	3	-27.397934	151.784058	424.829987	13.772824
11/9/21	0:17:37	3	-27.397888	151.784103	439.329987	6.806752
11/9/21	0:18:36	3	-27.397869	151.784149	443.130005	4.992082
11/9/21	0:19:35	3	-27.397892	151.784134	435.419983	2.957444
11/9/21	0:20:34	3	-27.397917	151.784164	442.089996	4.083943
11/9/21	0:21:33	3	-27.397978	151.784073	432.669983	11.302726
11/9/21	0:22:32	3	-27.397947	151.784149	445.169983	8.261052
11/9/21	0:23:32	3	-27.397926	151.784103	432.109985	5.08581
11/9/21	0:24:30	3	-27.397915	151.784119	431.779999	1.971932
11/9/21	0:25:29	3	-27.397924	151.784103	431.359985	1.842206
11/9/21	0:26:27	3	-27.397917	151.784149	432.130005	4.598092
11/9/21	0:27:25	3	-27.397921	151.784164	440.440002	1.564966
11/9/21	0:28:23	3	-27.39789	151.784164	448	3.3934
11/9/21	0:29:21	3	-27.397911	151.784195	448.359985	3.810446
11/9/21	0:30:19	3	-27.39784	151.784149	435.919983	9.05549
11/9/21	0:31:17	3	-27.397808	151.784164	440.669983	3.907523
11/9/21	0:32:15	3	-27.397884	151.784119	442.130005	9.612104
11/9/21	0:33:12	3	-27.397924	151.784119	448.269989	4.453837
11/9/21	0:34:10	3	-27.397932	151.784119	448	0.84835
11/9/21	0:35:08	3	-27.397957	151.784134	444.47998	3.141815
11/9/21	0:36:05	3	-27.397911	151.784119	435.459991	5.308325
11/9/21	0:37:03	3	-27.397909	151.784103	430.349976	1.521242
11/9/21	0:38:01	3	-27.397873	151.784149	446.169983	6.054828
11/9/21	0:38:58	3	-27.397871	151.784134	442.679993	1.521242
11/9/21	0:39:56	3	-27.397913	151.784103	439.109985	5.554065
11/9/21	0:40:54	3	-27.397892	151.784164	443.029999	6.461412
11/9/21	0:41:52	3	-27.397911	151.78418	442.829987	2.601405
11/9/21	0:42:49	3	-27.397953	151.78418	454.139984	4.665925
11/9/21	0:43:46	3	-27.397932	151.784164	444.839996	2.777032
11/9/21	0:44:43	3	-27.397858	151.78418	441.970001	8.407464
11/9/21	0:45:40	3	-27.397867	151.784134	435.949982	4.641907
11/9/21	0:46:37	3	-27.397888	151.784164	438.799988	3.810446
11/9/21	0:47:35	3	-27.397963	151.784103	435.690002	10.233444
11/9/21	0:48:33	3	-27.397909	151.784134	439.869995	6.658976
11/9/21	0:49:30	3	-27.397932	151.784164	441.679993	3.943863
11/9/21	0:50:27	3	-27.39793	151.784058	433.569977	10.546824
11/9/21	0:51:25	3	-27.397818	151.784149	439.389984	15.436007
11/9/21	0:52:22	3	-27.397884	151.784164	434.599976	7.574368
11/9/21	0:53:19	3	-27.397945	151.784027	422.389984	15.161314
11/9/21	0:54:17	3	-27.397947	151.784119	454.75	9.040794
11/9/21	0:55:15	3	-27.397905	151.784149	432.309998	5.554064
11/9/21	0:56:13	3	-27.397924	151.784119	440.23999	3.684412
11/9/21	0:57:11	3	-27.397932	151.784164	437.559998	4.598092
11/9/21	0:58:08	3	-27.397821	151.784195	441.919983	12.664644
11/9/21	0:59:06	3	-27.397877	151.784088	434.349976	12.207366
11/9/21	1:00:05	3	-27.397905	151.784058	431.809998	4.381499
11/9/21	1:01:02	3	-27.397888	151.784149	449.5	9.237668
11/9/21	1:01:59	3	-27.397861	151.784119	441	4.230022
11/9/21	1:02:56	3	-27.397875	151.784134	439.509979	2.115011
11/9/21	1:03:54	3	-27.397879	151.784103	437.359985	3.042484
11/9/21	1:04:53	3	-27.397902	151.784103	443.97998	2.54505
11/9/21	1:05:52	3	-27.397831	151.784119	443.220001	7.990515
11/9/21	1:06:51	3	-27.397972	151.784103	429.389984	15.766601
11/9/21	1:07:49	3	-27.39786	151.784119	439.449982	12.603508
11/9/21	1:08:47	3	-27.398045	151.784088	433.949982	20.791921
11/9/21	1:09:45	3	-27.397903	151.784119	437.069977	15.981029
11/9/21	1:10:44	3	-27.397854	151.784149	433.73999	6.28363
11/9/21	1:11:43	3	-27.397839	151.784164	442.299988	2.268918
11/9/21	1:12:42	3	-27.397926	151.78421	439	10.751873
11/9/21	1:13:40	3	-27.397894	151.784149	439.009979	7.02187
11/9/21	1:14:39	3	-27.397846	151.784225	430.069977	9.211032
11/9/21	1:15:38	3	-27.397865	151.784149	426.599976	7.824835
11/9/21	1:16:36	3	-27.397896	151.784164	441.279999	3.712729
11/9/21	1:17:34	3	-27.397852	151.784164	430.47998	4.878012
11/9/21	1:18:32	3	-27.397949	151.784073	431.160004	14.095634
11/9/21	1:19:31	3	-27.39802	151.784149	439.059998	10.876991
11/9/21	1:20:28	3	-27.398102	151.784103	431.880005	10.178053
11/9/21	1:21:27	3	-27.3978	151.784119	438.440002	33.543665
11/9/21	1:22:26	3	-27.397909	151.784103	428.589996	12.182479
11/9/21	1:23:30	3	-27.397924	151.78418	437.709991	7.720665
11/9/21	1:24:34	3	-27.397974	151.784119	410.139984	8.167884
11/9/21	1:25:34	3	-27.397902	151.784103	437.509979	8.198897
11/9/21	1:26:36	3	-27.397947	151.784332	453.929993	23.161992
11/9/21	1:27:37	3	-27.397818	151.78421	445.099976	18.79418
11/9/21	1:28:36	3	-27.397858	151.784149	439.839996	7.492919
11/9/21	1:29:34	3	-27.397871	151.784164	448.019989	2.115011
11/9/21	1:30:32	3	-27.397894	151.784195	456.639984	3.943864
11/9/21	1:31:30	3	-27.39786	151.784225	462.599976	4.863195
11/9/21	1:32:30	3	-27.397869	151.784225	447.720001	1.060437
11/9/21	1:33:29	3	-27.398018	151.784088	419.609985	21.388542
11/9/21	1:34:28	3	-27.397905	151.784119	440.410004	12.870742
11/9/21	1:35:28	3	-27.397787	151.784164	452.019989	13.904321
11/9/21	1:36:27	3	-27.39782	151.78421	453.440002	5.781205
11/9/21	1:37:28	3	-27.397861	151.784164	453.089996	6.495663
11/9/21	1:38:29	3	-27.397663	151.784241	480.419983	23.307631
11/9/21	1:39:29	3	-27.397707	151.784225	462.059998	5.105312
11/9/21	1:40:30	3	-27.397951	151.784149	437.139984	28.172688
11/9/21	1:41:30	3	-27.397886	151.784241	449.009979	11.562403
11/9/21	1:42:31	3	-27.397871	151.784225	460.470001	2.268918
11/9/21	1:43:31	3	-27.397797	151.78418	456.049988	9.425447
11/9/21	1:44:32	3	-27.397707	151.784256	480.449982	12.49373
11/9/21	1:45:33	3	-27.397882	151.78418	443.429993	20.915307
11/9/21	1:46:36	3	-27.398062	151.784149	426.119995	20.162584
11/9/21	1:47:37	3	-27.397928	151.784149	436.889984	14.846124
11/9/21	1:48:37	3	-27.397861	151.784149	447.039978	7.423062
11/9/21	1:49:40	3	-27.397957	151.784134	447.649994	10.710834
11/9/21	1:50:44	3	-27.398125	151.784134	416.319977	18.663699
11/9/21	1:51:46	3	-27.397814	151.784149	447.880005	34.603066
11/9/21	1:52:48	3	-27.397692	151.784241	459.519989	16.307479
11/9/21	1:53:49	3	-27.397984	151.784103	434.209991	35.167708
11/9/21	1:54:50	3	-27.397846	151.784149	443.099976	15.924974
11/9/21	1:55:54	3	-27.397997	151.784149	444.859985	16.754912
11/9/21	1:56:53	3	-27.397911	151.784195	449.199982	10.559805
11/9/21	1:57:56	3	-27.398109	151.784027	424.630005	27.587819
11/9/21	1:58:55	3	-27.398039	151.784042	416.559998	7.990514
11/9/21	2:00:05	3	-27.398375	151.783905	377.970001	39.713203
11/9/21	2:01:10	3	-27.398211	151.783981	398.039978	19.733467
11/9/21	2:02:11	3	-27.398001	151.784073	432.359985	25.019234
11/9/21	2:03:11	3	-27.398022	151.784088	419.089996	2.777032
11/9/21	2:04:10	3	-27.398008	151.784058	415.98999	3.358696
11/9/21	2:05:12	3	-27.39793	151.784088	425.009979	9.202717
11/9/21	2:06:14	3	-27.397959	151.784088	429.569977	3.181312
11/9/21	2:07:12	3	-27.397963	151.784103	419.679993	1.564966
11/9/21	2:08:10	3	-27.397966	151.784058	439.23999	4.539015
11/9/21	2:09:17	3	-27.397898	151.784088	442.539978	8.208062
11/9/21	2:10:17	3	-27.397936	151.784134	437.569977	6.197999
11/9/21	2:11:16	3	-27.397913	151.784119	427.899994	2.957444
11/9/21	2:12:18	3	-27.397873	151.784088	445.039978	5.377123
11/9/21	2:13:18	3	-27.397823	151.784195	449.25	11.899492
11/9/21	2:14:33	3	-27.398005	151.784027	416.049988	26.086913
11/9/21	2:15:33	3	-27.397942	151.784164	429.569977	15.257425
11/9/21	2:16:37	3	-27.397976	151.784088	427.209991	8.444152
11/9/21	2:17:41	3	-27.397818	151.784134	470.73999	18.174091
11/9/21	2:18:47	3	-27.397924	151.784012	460.549988	16.920087
11/9/21	2:19:46	3	-27.397972	151.784073	441.73999	8.026225
11/9/21	2:20:51	3	-27.39793	151.784119	446.880005	6.49566
11/9/21	2:21:51	3	-27.3979	151.784103	443.029999	3.712729
11/9/21	2:22:57	3	-27.397779	151.784042	490.299988	14.657325
11/9/21	2:23:56	3	-27.397816	151.784103	484.22998	7.248819
11/9/21	2:24:56	3	-27.397875	151.784119	451.139984	6.745075
11/9/21	2:25:55	3	-27.397861	151.784119	444.829987	1.484612
11/9/21	2:26:56	3	-27.397831	151.784134	447.649994	3.71273
11/9/21	2:27:54	3	-27.397923	151.784149	442.109985	10.291048
11/9/21	2:28:55	3	-27.397917	151.784088	433.869995	6.059038
11/9/21	2:29:53	3	-27.397984	151.784088	435.609985	7.423062
11/9/21	2:30:59	3	-27.39802	151.784058	422.669983	5.031396
11/9/21	2:32:03	3	-27.397915	151.784073	461.459991	11.761676
11/9/21	2:33:02	3	-27.397945	151.784088	441.899994	3.712729
11/9/21	2:34:10	3	-27.397709	151.784119	472.779999	26.470857
11/9/21	2:35:14	3	-27.397926	151.784119	439.130005	24.177974
11/9/21	2:36:14	3	-27.398012	151.784027	423.199982	13.144492
11/9/21	2:37:20	3	-27.39798	151.784027	425.5	3.605487
11/9/21	2:38:42	3	-27.398006	151.784027	429.389984	2.969225
11/9/21	2:39:45	3	-27.397978	151.784103	426.059998	8.176218
11/9/21	2:40:59	3	-27.39801	151.783981	429.929993	12.578863
11/9/21	2:42:03	3	-27.397984	151.784058	421.940002	8.096054
11/9/21	2:43:05	3	-27.397989	151.784042	425.47998	1.635244
11/9/21	2:44:08	3	-27.398014	151.784073	422.75	4.083941
11/9/21	2:45:10	3	-27.397991	151.784103	417.799988	3.943862
11/9/21	2:46:13	3	-27.397991	151.784103	413.429993	0
11/9/21	2:47:18	3	-27.398024	151.784088	417.859985	3.907522
11/9/21	2:48:22	3	-27.398033	151.784027	413.319977	6.118135
11/9/21	2:49:31	3	-27.398048	151.784134	398.25	10.680313
11/9/21	2:50:34	3	-27.398087	151.784088	401.109985	6.197995
11/9/21	2:51:36	3	-27.398018	151.784088	399.019989	7.63515
11/9/21	2:52:39	3	-27.398045	151.784134	395.630005	5.407311
11/9/21	2:53:42	3	-27.398035	151.784164	394.369995	3.193945
11/9/21	2:54:48	3	-27.398075	151.784058	393.429993	11.4467
11/9/21	2:55:48	3	-27.398077	151.784119	392.269989	6.029261
11/9/21	2:56:53	3	-27.398043	151.784119	392.630005	3.817575
11/9/21	2:57:55	3	-27.398035	151.784103	392.98999	1.72884
11/9/21	2:58:58	3	-27.398027	151.784073	400.589996	3.129929
11/9/21	3:00:01	3	-27.398012	151.784088	408.389984	2.268916
11/9/21	3:01:05	3	-27.398006	151.784103	402.75	1.635243
11/9/21	3:02:07	3	-27.398026	151.784088	406.039978	2.601404
11/9/21	3:03:08	3	-27.398018	151.784042	409.949982	4.598088
11/9/21	3:04:10	3	-27.398014	151.784042	418.039978	0.424175
11/9/21	3:05:13	3	-27.397936	151.784134	421.619995	12.542096
11/9/21	3:06:15	3	-27.397993	151.784058	422.169983	9.859656
11/9/21	3:07:32	3	-27.397917	151.784103	437.720001	9.612102
11/9/21	3:08:30	3	-27.397924	151.784164	435.199982	6.084966
11/9/21	3:09:27	3	-27.397972	151.784119	429.079987	6.966773
11/9/21	3:10:24	3	-27.397863	151.784088	422.579987	12.458747
11/9/21	3:11:21	3	-27.397923	151.784088	426.929993	6.574712
11/9/21	3:12:18	3	-27.397966	151.784088	434.309998	4.878012
11/9/21	3:13:15	3	-27.397936	151.784119	436.699982	4.537834
11/9/21	3:14:12	3	-27.397932	151.784088	439.009979	3.042483
11/9/21	3:15:09	3	-27.397942	151.784073	433.389984	1.842206
11/9/21	3:16:06	3	-27.39794	151.784119	432.359985	4.524127
11/9/21	3:17:03	3	-27.397907	151.784134	435.919983	3.907523
11/9/21	3:18:00	3	-27.39793	151.784088	430.419983	5.186524
11/9/21	3:18:57	3	-27.397924	151.784103	435.329987	1.635244
11/9/21	3:19:54	3	-27.397943	151.784119	435.349976	2.601404
11/9/21	3:20:51	3	-27.3979	151.784119	438.679993	4.878012
11/9/21	3:21:48	3	-27.397921	151.784103	433.440002	2.777032
11/9/21	3:22:45	3	-27.397936	151.784073	436.259979	3.457682
11/9/21	3:23:42	3	-27.397913	151.784103	432.419983	3.943863
11/9/21	3:24:39	3	-27.397942	151.784073	443.75	4.381498
11/9/21	3:25:36	3	-27.397928	151.784088	437.049988	2.11501
11/9/21	3:26:33	3	-27.397957	151.784088	441.130005	3.181312
11/9/21	3:27:30	3	-27.397903	151.784103	434.910004	6.126531
11/9/21	3:28:27	3	-27.397894	151.784103	431.519989	1.060437
11/9/21	3:29:24	3	-27.397949	151.784058	431.380005	7.632291
11/9/21	3:30:21	3	-27.397921	151.784073	434.069977	3.519935
11/9/21	3:31:18	3	-27.397945	151.784119	440.559998	5.293822
11/9/21	3:32:15	3	-27.39794	151.784073	436.089996	4.563724
11/9/21	3:33:12	3	-27.397915	151.784149	428.289978	8.020702
11/9/21	3:34:09	3	-27.397938	151.784073	430.190002	7.950292
11/9/21	3:35:06	3	-27.397987	151.784088	441.690002	5.716329
11/9/21	3:36:03	3	-27.397911	151.784088	442.089996	8.4835
11/9/21	3:37:00	3	-27.397945	151.784103	440.029999	4.104031
11/9/21	3:37:57	3	-27.397905	151.784088	440.299988	4.701687
11/9/21	3:38:54	3	-27.397963	151.784119	442.880005	7.03987
11/9/21	3:39:51	3	-27.397928	151.784134	438.019989	4.104031
11/9/21	3:40:48	3	-27.397919	151.784103	441.339996	3.193948
11/9/21	3:41:45	3	-27.397936	151.784088	442.369995	2.431597
11/9/21	3:42:42	3	-27.397959	151.784103	437.559998	2.957444
11/9/21	3:43:39	3	-27.397991	151.784103	444.669983	3.605487
11/9/21	3:44:36	3	-27.397926	151.784088	443.5	7.366638
11/9/21	3:45:33	3	-27.397932	151.784088	433.160004	0.636262
11/9/21	3:46:30	3	-27.397882	151.784073	435	5.716329
11/9/21	3:47:27	3	-27.397936	151.784058	437.97998	6.126531
11/9/21	3:48:24	3	-27.397926	151.784073	439.109985	1.842206
11/9/21	3:49:21	3	-27.39789	151.784088	431.549988	4.30202
11/9/21	3:50:18	3	-27.397949	151.784103	441.059998	6.745075
11/9/21	3:51:15	3	-27.397854	151.784103	442.23999	10.604375
11/9/21	3:52:12	3	-27.397921	151.784103	448.959991	7.423062
11/9/21	3:53:09	3	-27.397917	151.784103	446.329987	0.424175
11/9/21	3:54:06	3	-27.397959	151.784058	436.130005	6.49566
11/9/21	3:55:03	3	-27.397951	151.784088	437.599976	3.129931
11/9/21	3:56:00	3	-27.397945	151.784088	446.079987	0.636262
11/9/21	3:56:57	3	-27.398014	151.784088	443.919983	7.63515
11/9/21	3:57:54	3	-27.397932	151.784134	443.98999	10.178055
11/9/21	3:58:51	3	-27.397949	151.784088	445.209991	4.905733
11/9/21	3:59:48	3	-27.397924	151.784103	432.019989	3.141815
11/9/21	4:00:45	3	-27.397963	151.784103	428.829987	4.24175
11/9/21	4:01:42	3	-27.398001	151.784058	436.019989	6.197997
11/9/21	4:02:39	3	-27.397921	151.784058	435.429993	8.907675
11/9/21	4:03:36	3	-27.397869	151.784103	434.569977	7.294792
11/9/21	4:04:33	3	-27.397976	151.784119	430.859985	11.972048
11/9/21	4:05:31	3	-27.397999	151.784073	424.649994	5.186522
11/9/21	4:06:28	3	-27.397884	151.784027	428.959991	13.503878
11/9/21	4:07:25	3	-27.397945	151.784073	427.679993	8.153736
11/9/21	4:08:23	3	-27.397932	151.784134	434.47998	6.205737
11/9/21	4:09:20	3	-27.397875	151.784149	424.289978	6.538516
11/9/21	4:10:17	3	-27.397928	151.784119	440.349976	6.658976
11/9/21	4:11:14	3	-27.397934	151.784134	437.269989	1.635244
11/9/21	4:12:11	3	-27.397936	151.784103	438.519989	3.020225
11/9/21	4:13:08	3	-27.397875	151.784103	437.339996	6.7868
11/9/21	4:14:05	3	-27.397959	151.784103	430.829987	9.33185
11/9/21	4:15:03	3	-27.397886	151.784088	436.459991	8.198897
11/9/21	4:16:00	3	-27.397905	151.784103	434.940002	2.601405
11/9/21	4:16:58	3	-27.397905	151.784103	433.410004	0
11/9/21	4:17:55	3	-27.397903	151.784134	420.279999	3.020226
11/9/21	4:18:53	3	-27.397884	151.784103	429.22998	3.684412
11/9/21	4:19:52	3	-27.397951	151.784134	445.609985	8.011157
11/9/21	4:20:49	3	-27.397943	151.784103	441.690002	3.129932
11/9/21	4:21:46	3	-27.397921	151.784103	435.929993	2.54505
11/9/21	4:22:43	3	-27.397951	151.784103	438.009979	3.3934
11/9/21	4:23:44	3	-27.397974	151.784103	450.25	2.54505
11/9/21	4:24:46	3	-27.398073	151.783951	405.709991	18.669439
11/9/21	4:25:43	3	-27.397923	151.784073	419.559998	20.638685
11/9/21	4:26:44	3	-27.397911	151.784073	434.359985	1.272525
11/9/21	4:27:42	3	-27.397938	151.784058	436.509979	3.329488
11/9/21	4:28:39	3	-27.397928	151.784088	433.799988	3.193948
11/9/21	4:29:36	3	-27.39802	151.784088	428.279999	10.1802
11/9/21	4:30:33	3	-27.398031	151.784073	436.309998	1.971931
11/9/21	4:31:30	3	-27.397982	151.784103	428.639984	6.283629
11/9/21	4:32:27	3	-27.398018	151.784088	427.359985	4.302019
11/9/21	4:33:24	3	-27.397984	151.784073	429.970001	4.104031
11/9/21	4:34:21	3	-27.398003	151.784103	434.48999	3.68441
11/9/21	4:35:18	3	-27.39798	151.784119	437.160004	2.957443
11/9/21	4:36:15	3	-27.397985	151.784103	433.709991	1.635244
11/9/21	4:37:12	3	-27.397991	151.784103	423.619995	0.636262
11/9/21	4:38:09	3	-27.397951	151.784103	426.48999	4.453837
11/9/21	4:39:06	3	-27.398008	151.784058	438.690002	7.804212
11/9/21	4:40:03	3	-27.397997	151.784058	433.169983	1.272525
11/9/21	4:41:01	3	-27.397924	151.784012	430.819977	9.239884
11/9/21	4:41:58	3	-27.397945	151.784012	429.599976	2.332962
11/9/21	4:42:55	3	-27.397976	151.784073	437.019989	6.915363
11/9/21	4:43:55	3	-27.397923	151.784134	444.709991	8.46004
11/9/21	4:44:52	3	-27.397963	151.784058	444.839996	8.750229
11/9/21	4:45:49	3	-27.397938	151.784058	434.179993	2.757137
11/9/21	4:46:47	3	-27.397942	151.784119	437.579987	6.040449
11/9/21	4:47:44	3	-27.397945	151.784042	436.23999	7.543856
11/9/21	4:48:42	3	-27.39805	151.784058	438.630005	11.761676
11/9/21	4:49:42	3	-27.397953	151.784134	434.779999	13.180502
11/9/21	4:50:40	3	-27.397985	151.784088	438.019989	5.7812
11/9/21	4:51:38	3	-27.397953	151.784088	441.569977	3.605487
11/9/21	4:52:36	3	-27.397913	151.784134	444.029999	6.345031
11/9/21	4:53:35	3	-27.397886	151.784103	444.269989	4.230021
11/9/21	4:54:33	3	-27.398016	151.784058	427.190002	15.113417
11/9/21	4:55:31	3	-27.397957	151.784088	444.579987	7.232123
11/9/21	4:56:29	3	-27.397972	151.784058	431.23999	3.457682
11/9/21	4:57:27	3	-27.397911	151.784088	431.599976	7.425458
11/9/21	4:58:24	3	-27.397943	151.784027	432.23999	7.021869
11/9/21	4:59:21	3	-27.397991	151.784012	429.459991	5.512022
11/9/21	5:00:18	3	-27.397964	151.784042	432.039978	4.23002
11/9/21	5:01:15	3	-27.397963	151.784058	444.599976	1.521241
11/9/21	5:02:12	3	-27.397966	151.784058	424.819977	0.424175
11/9/21	5:03:09	3	-27.397923	151.784119	438.109985	7.752555
11/9/21	5:04:08	3	-27.397812	151.784119	451.440002	12.301074
11/9/21	5:05:08	3	-27.397997	151.783997	427.299988	23.842309
11/9/21	5:06:08	3	-27.398014	151.784042	438.649994	4.90573
11/9/21	5:07:07	3	-27.397915	151.784088	450.349976	11.918542
11/9/21	5:08:05	3	-27.397942	151.784088	444.899994	2.969225
11/9/21	5:09:03	3	-27.39794	151.784073	444.529999	1.521241
11/9/21	5:10:00	3	-27.397909	151.784073	441.799988	3.3934
11/9/21	5:10:57	3	-27.397924	151.784073	431.849976	1.6967
11/9/21	5:11:54	3	-27.397928	151.784042	440.970001	3.042483
11/9/21	5:12:52	3	-27.39793	151.784073	435.48999	3.020225
